ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,STATUS_TARGET,AGE_YEARS,FLAG_UNEMPLOYED,YEARS_EMPLOYED,INCOME_PER_MEMBER,EMPLOYED_TO_AGE_RATIO,INCOME_GROUP,AGE_GROUP,EXPERIENCE_BUCKET,FINANCIAL_STABILITY_SCORE
5013320,F,N,Y,1,158800.0,Working,Higher education,Married,House / apartment,-12133,-1441,1,0,0,0,,3.0,0,33.22,0,3.95,52933.333333333336,0.11890427453341361,medium,youth,mid,2.0
5013321,F,N,Y,0,141800.0,Working,Higher education,Married,House / apartment,-11282,-3683,1,0,1,0,Laborers,2.0,0,30.89,0,10.08,70900.0,0.32631919715118163,medium,youth,senior,1.0
5013322,M,N,N,0,151500.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-20324,-3474,1,0,0,0,,2.0,0,55.64,0,9.51,75750.0,0.17092020129403307,medium,senior,mid,1.0
5013323,M,Y,Y,0,300500.0,Working,Secondary / secondary special,Married,House / apartment,-10198,-3236,1,0,0,0,Laborers,2.0,0,27.92,0,8.86,150250.0,0.3173352435530086,high,youth,mid,3.0
5013324,F,Y,N,1,409700.0,Commercial associate,Higher education,Civil marriage,House / apartment,-7744,-618,1,0,0,0,,3.0,0,21.2,0,1.69,136566.66666666666,0.07971698113207547,high,youth,entry,2.0
5013325,F,N,N,0,290000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14139,-6427,1,0,0,0,Core staff,2.0,0,38.71,0,17.6,145000.0,0.4546628778093516,high,adult,senior,1.0
5013326,F,N,N,0,218000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-12877,-3202,1,0,1,0,Core staff,1.0,0,35.26,0,8.77,218000.0,0.2487237663074305,medium,adult,mid,1.0
5013327,F,N,Y,0,178100.0,Working,Secondary / secondary special,Married,House / apartment,-14568,-6749,1,0,0,0,Laborers,2.0,0,39.89,0,18.48,89050.0,0.46327400350965153,medium,adult,senior,2.0
5013328,F,Y,Y,1,426000.0,Working,Secondary / secondary special,Married,House / apartment,-21072,-6550,1,0,0,0,Drivers,3.0,0,57.69,0,17.93,142000.0,0.3107990986306119,high,senior,senior,3.0
5013329,F,N,Y,1,687700.0,Working,Lower secondary,Married,House / apartment,-7531,-904,1,0,0,0,,3.0,0,20.62,0,2.48,229233.33333333334,0.12027158098933075,high,youth,entry,2.0
5013330,F,N,Y,0,261200.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-7994,365243,1,0,0,0,,1.0,0,21.89,1,0.0,261200.0,0.0,high,youth,entry,2.0
5013331,F,Y,Y,0,390500.0,Pensioner,Higher education,Married,House / apartment,-11974,365243,1,1,0,1,,2.0,0,32.78,1,0.0,195250.0,0.0,high,youth,entry,3.0
5013332,F,N,N,2,289900.0,Working,Secondary / secondary special,Widow,House / apartment,-23544,-9059,1,0,0,0,Laborers,3.0,0,64.46,0,24.8,96633.33333333333,0.384734719205709,high,senior,senior,1.0
5013333,M,N,Y,0,356200.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-10393,-3255,1,0,0,0,Laborers,1.0,0,28.45,0,8.91,356200.0,0.3131810193321617,high,youth,mid,2.0
5013334,M,Y,Y,1,136400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-25513,-16654,1,0,0,1,Sales staff,3.0,0,69.85,0,45.6,45466.666666666664,0.6528274874731569,medium,senior,senior,2.0
5013335,M,N,N,0,191300.0,Working,Secondary / secondary special,Married,House / apartment,-22019,-12859,1,0,0,0,Managers,2.0,0,60.28,0,35.21,95650.0,0.584107498341075,medium,senior,senior,1.0
5013336,M,Y,Y,0,297500.0,Working,Incomplete higher,Married,House / apartment,-15635,365243,1,0,0,1,,2.0,0,42.81,1,0.0,148750.0,0.0,high,adult,entry,3.0
5013337,M,N,Y,1,447600.0,Commercial associate,Higher education,Married,House / apartment,-20963,-5806,1,0,0,1,Drivers,3.0,0,57.39,0,15.9,149200.0,0.2770517511761631,high,senior,senior,2.0
5013338,F,N,N,0,162200.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16780,365243,1,1,0,0,,2.0,0,45.94,1,0.0,81100.0,0.0,medium,adult,entry,1.0
5013339,F,N,Y,0,88300.0,Pensioner,Higher education,Single / not married,House / apartment,-17641,365243,1,0,1,0,,1.0,0,48.3,1,0.0,88300.0,0.0,low,adult,entry,1.0
5013340,F,N,Y,0,190300.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17911,-3479,1,0,1,0,Laborers,2.0,0,49.04,0,9.52,95150.0,0.19412724306688417,medium,adult,mid,2.0
5013341,F,N,Y,1,404500.0,Working,Secondary / secondary special,Married,House / apartment,-19152,-5034,1,1,1,1,High skill tech staff,3.0,0,52.44,0,13.78,134833.33333333334,0.2627765064836003,high,adult,senior,2.0
5013342,M,Y,N,0,110600.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8415,-804,1,0,0,0,Laborers,2.0,0,23.04,0,2.2,55300.0,0.09548611111111112,medium,youth,entry,1.0
5013343,M,N,Y,0,135500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-18564,365243,1,0,0,0,,1.0,0,50.83,1,0.0,135500.0,0.0,medium,adult,entry,1.0
5013344,M,Y,Y,2,263900.0,Working,Incomplete higher,Married,House / apartment,-20398,-88,1,0,0,0,,4.0,0,55.85,0,0.24,65975.0,0.0042972247090420765,high,senior,entry,3.0
5013345,F,Y,Y,0,230400.0,Working,Secondary / secondary special,Married,House / apartment,-12980,-6013,1,0,0,0,Laborers,2.0,0,35.54,0,16.46,115200.0,0.46314012380416436,medium,adult,senior,3.0
5013346,M,Y,Y,0,328600.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-25176,-9840,1,1,0,0,,2.0,0,68.93,0,26.94,164300.0,0.3908312781082257,high,senior,senior,3.0
5013347,M,N,Y,0,132100.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-9943,365243,1,0,0,0,,1.0,0,27.22,1,0.0,132100.0,0.0,medium,youth,entry,1.0
5013348,F,Y,Y,4,207500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23932,365243,1,0,0,0,,5.0,1,65.52,1,0.0,41500.0,0.0,medium,senior,entry,3.0
5013349,F,Y,Y,0,443800.0,Working,Secondary / secondary special,Widow,House / apartment,-19659,-10414,1,0,1,0,,1.0,0,53.82,0,28.51,443800.0,0.5297287253808993,high,adult,senior,3.0
5013350,M,Y,Y,0,134500.0,Working,Secondary / secondary special,Separated,With parents,-19437,-4815,1,1,1,0,,1.0,0,53.22,0,13.18,134500.0,0.24765125892521608,medium,adult,senior,2.0
5013351,F,Y,Y,0,510900.0,Pensioner,Higher education,Married,House / apartment,-23303,365243,1,1,1,1,,2.0,0,63.8,1,0.0,255450.0,0.0,high,senior,entry,3.0
5013352,F,N,Y,1,143200.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22494,365243,1,0,0,0,,3.0,0,61.59,1,0.0,47733.333333333336,0.0,medium,senior,entry,1.0
5013353,F,N,Y,1,373300.0,Working,Secondary / secondary special,Married,House / apartment,-13613,-6323,1,0,1,0,,3.0,0,37.27,0,17.31,124433.33333333333,0.4644486181915749,high,adult,senior,2.0
5013354,F,Y,Y,0,202600.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20187,-4765,1,0,0,0,Core staff,2.0,0,55.27,0,13.05,101300.0,0.23611362402750136,medium,senior,senior,3.0
5013355,M,N,Y,0,137700.0,Pensioner,Secondary / secondary special,Married,House / apartment,-8229,365243,1,0,0,0,,2.0,0,22.53,1,0.0,68850.0,0.0,medium,youth,entry,1.0
5013356,M,N,N,1,190400.0,Pensioner,Higher education,Married,House / apartment,-15779,365243,1,0,0,0,,3.0,0,43.2,1,0.0,63466.666666666664,0.0,medium,adult,entry,1.0
5013357,F,N,N,0,320600.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24431,365243,1,0,0,0,,2.0,0,66.89,1,0.0,160300.0,0.0,high,senior,entry,1.0
5013358,F,N,Y,2,243300.0,Working,Secondary / secondary special,Married,House / apartment,-12311,-3812,1,0,0,0,Accountants,4.0,0,33.71,0,10.44,60825.0,0.3097003856422426,medium,youth,senior,2.0
5013359,F,N,Y,0,427100.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8218,-633,1,0,0,0,Managers,2.0,0,22.5,0,1.73,213550.0,0.07688888888888888,high,youth,entry,2.0
5013360,F,Y,Y,0,500500.0,Working,Incomplete higher,Married,House / apartment,-17951,365243,1,0,0,0,,2.0,0,49.15,1,0.0,250250.0,0.0,high,adult,entry,3.0
5013361,F,N,Y,0,135100.0,Pensioner,Higher education,Civil marriage,With parents,-13790,365243,1,0,0,0,,2.0,0,37.75,1,0.0,67550.0,0.0,medium,adult,entry,1.0
5013362,F,N,Y,1,130300.0,Working,Secondary / secondary special,Married,House / apartment,-14239,-7106,1,0,0,0,Core staff,3.0,1,38.98,0,19.46,43433.333333333336,0.4992303745510519,medium,adult,senior,1.0
5013363,F,N,Y,0,127100.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-17942,-6776,1,1,0,0,Security staff,1.0,0,49.12,0,18.55,127100.0,0.3776465798045603,medium,adult,senior,1.0
5013364,F,N,N,0,155700.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18657,-5190,1,0,0,0,,2.0,0,51.08,0,14.21,77850.0,0.27819107282693817,medium,adult,senior,1.0
5013365,M,Y,Y,0,424000.0,Pensioner,Higher education,Married,House / apartment,-15292,365243,1,0,0,0,,2.0,0,41.87,1,0.0,212000.0,0.0,high,adult,entry,3.0
5013366,F,N,Y,0,323100.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16574,-674,1,0,0,0,Drivers,2.0,0,45.38,0,1.85,161550.0,0.040766857646540325,high,adult,entry,2.0
5013367,M,N,N,0,185900.0,Working,Secondary / secondary special,Married,House / apartment,-25444,-1188,1,0,0,0,Laborers,2.0,0,69.66,0,3.25,92950.0,0.04665518231409704,medium,senior,mid,1.0
5013368,M,Y,Y,0,242800.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-24785,-1559,1,0,1,0,Laborers,2.0,1,67.86,0,4.27,121400.0,0.06292366637194223,medium,senior,mid,3.0
5013369,F,Y,Y,1,492700.0,Working,Secondary / secondary special,Married,House / apartment,-20222,-1559,1,0,0,0,Cooking staff,3.0,0,55.36,0,4.27,164233.33333333334,0.0771315028901734,high,senior,mid,3.0
5013370,M,N,N,0,633800.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10254,-2417,1,1,0,0,,2.0,0,28.07,0,6.62,316900.0,0.23583897399358747,high,youth,mid,1.0
5013371,M,N,N,1,277900.0,State servant,Secondary / secondary special,Married,House / apartment,-13879,-6649,1,1,0,1,Core staff,3.0,0,38.0,0,18.2,92633.33333333333,0.4789473684210526,high,adult,senior,1.0
5013372,M,N,N,0,64600.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23432,-16235,1,0,0,0,Medicine staff,2.0,0,64.15,0,44.45,32300.0,0.6929072486360094,low,senior,senior,0.0
5013373,F,N,Y,0,283300.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15040,-259,1,1,0,1,Security staff,2.0,0,41.18,0,0.71,141650.0,0.017241379310344827,high,adult,entry,2.0
5013374,F,N,Y,0,389600.0,Working,Secondary / secondary special,Married,House / apartment,-24752,-5976,1,1,1,0,Sales staff,2.0,0,67.77,0,16.36,194800.0,0.24140475136491074,high,senior,senior,2.0
5013375,F,Y,N,2,273200.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16223,365243,1,0,0,0,,4.0,0,44.42,1,0.0,68300.0,0.0,high,adult,entry,2.0
5013376,M,Y,Y,1,351100.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23043,-7800,1,1,0,0,Laborers,3.0,0,63.09,0,21.36,117033.33333333333,0.3385639562529719,high,senior,senior,3.0
5013377,F,Y,N,0,291900.0,Commercial associate,Higher education,Single / not married,House / apartment,-7951,-1172,1,1,0,0,Core staff,1.0,0,21.77,0,3.21,291900.0,0.14745062011943041,high,youth,mid,2.0
5013378,F,Y,Y,1,131700.0,State servant,Secondary / secondary special,Married,House / apartment,-15234,-4327,1,1,1,0,,3.0,0,41.71,0,11.85,43900.0,0.28410453128746105,medium,adult,senior,2.0
5013379,M,Y,Y,0,156700.0,Working,Secondary / secondary special,Married,House / apartment,-20094,-9109,1,0,0,0,Core staff,2.0,0,55.01,0,24.94,78350.0,0.45337211416106166,medium,senior,senior,3.0
5013380,F,N,N,0,207900.0,Commercial associate,Higher education,Separated,House / apartment,-23076,-8736,1,0,0,0,Core staff,1.0,0,63.18,0,23.92,207900.0,0.37860082304526754,medium,senior,senior,1.0
5013381,M,N,Y,0,415900.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18438,365243,1,0,0,0,,2.0,0,50.48,1,0.0,207950.0,0.0,high,adult,entry,2.0
5013382,F,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-10469,-3792,1,1,1,0,Laborers,2.0,0,28.66,0,10.38,83250.0,0.36217725052337757,medium,youth,senior,3.0
5013383,F,Y,Y,0,306600.0,Working,Secondary / secondary special,Married,House / apartment,-23482,-2620,1,0,1,0,Managers,2.0,0,64.29,0,7.17,153300.0,0.11152589827344843,high,senior,mid,3.0
5013384,F,Y,Y,1,284200.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-17803,-8800,1,1,0,0,,3.0,0,48.74,0,24.09,94733.33333333333,0.4942552318424292,high,adult,senior,3.0
5013385,M,N,Y,0,539600.0,Working,Secondary / secondary special,Married,House / apartment,-9278,-964,1,0,0,0,,2.0,0,25.4,0,2.64,269800.0,0.10393700787401576,high,youth,entry,2.0
5013386,F,Y,Y,1,239100.0,Working,Secondary / secondary special,Married,House / apartment,-15776,-3377,1,0,0,0,Sales staff,3.0,0,43.19,0,9.25,79700.0,0.21416994674693218,medium,adult,mid,3.0
5013387,F,Y,Y,0,101500.0,Working,Higher education,Widow,House / apartment,-20069,365243,1,1,0,1,,1.0,0,54.95,1,0.0,101500.0,0.0,medium,adult,entry,2.0
5013388,F,N,N,0,337400.0,Working,Higher education,Single / not married,Rented apartment,-15542,-5478,1,1,0,0,Laborers,1.0,0,42.55,0,15.0,337400.0,0.35252643948296125,high,adult,senior,1.0
5013389,F,N,Y,1,711000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23208,365243,1,0,0,0,,3.0,0,63.54,1,0.0,237000.0,0.0,high,senior,entry,2.0
5013390,F,Y,N,1,348600.0,Working,Higher education,Single / not married,House / apartment,-15043,-5335,1,1,0,0,Drivers,2.0,0,41.19,0,14.61,174300.0,0.3546977421704297,high,adult,senior,2.0
5013391,M,N,Y,2,164700.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17960,-2771,1,1,0,0,Medicine staff,3.0,1,49.17,0,7.59,54900.0,0.15436241610738255,medium,adult,mid,2.0
5013392,F,Y,Y,0,142100.0,Pensioner,Secondary / secondary special,Married,House / apartment,-11162,365243,1,1,0,0,,2.0,0,30.56,1,0.0,71050.0,0.0,medium,youth,entry,2.0
5013393,F,N,Y,1,151600.0,Working,Secondary / secondary special,Married,House / apartment,-16668,-8167,1,0,0,1,Drivers,3.0,0,45.63,0,22.36,50533.333333333336,0.49002849002848997,medium,adult,senior,2.0
5013394,F,N,N,1,664700.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-11375,-3764,1,1,1,0,,2.0,0,31.14,0,10.31,332350.0,0.33108542068079644,high,youth,senior,1.0
5013395,M,Y,N,0,207300.0,Pensioner,Secondary / secondary special,Married,House / apartment,-11417,365243,1,1,1,0,,2.0,0,31.26,1,0.0,103650.0,0.0,medium,youth,entry,2.0
5013396,F,N,N,0,175300.0,Pensioner,Secondary / secondary special,Married,With parents,-12417,365243,1,1,0,0,,2.0,0,34.0,1,0.0,87650.0,0.0,medium,youth,entry,1.0
5013397,M,Y,Y,0,225500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-8112,365243,1,0,0,0,,1.0,0,22.21,1,0.0,225500.0,0.0,medium,youth,entry,3.0
5013398,F,Y,Y,0,208400.0,Working,Higher education,Civil marriage,House / apartment,-10287,-267,1,0,0,0,,2.0,0,28.16,0,0.73,104200.0,0.025923295454545452,medium,youth,entry,3.0
5013399,F,Y,N,0,534600.0,Working,Secondary / secondary special,Married,House / apartment,-15055,-2171,1,1,0,0,Laborers,2.0,0,41.22,0,5.94,267300.0,0.14410480349344978,high,adult,mid,2.0
5013400,F,N,N,4,147000.0,Working,Secondary / secondary special,Married,House / apartment,-9698,-1119,1,0,0,0,Sales staff,6.0,0,26.55,0,3.06,24500.0,0.1152542372881356,medium,youth,mid,0.0
5013401,M,Y,N,0,440600.0,Working,Secondary / secondary special,Married,House / apartment,-9741,-1751,1,1,1,0,Sales staff,2.0,0,26.67,0,4.79,220300.0,0.17960254968128983,high,youth,mid,2.0
5013402,F,Y,Y,1,259500.0,Working,Secondary / secondary special,Married,House / apartment,-24982,-15321,1,1,0,0,Laborers,3.0,0,68.4,0,41.95,86500.0,0.6133040935672515,high,senior,senior,3.0
5013403,M,Y,N,0,446400.0,Working,Higher education,Widow,House / apartment,-15105,-2517,1,1,1,0,Sales staff,1.0,0,41.36,0,6.89,446400.0,0.1665860735009671,high,adult,mid,2.0
5013404,M,Y,Y,0,538600.0,Commercial associate,Incomplete higher,Married,House / apartment,-14678,-3274,1,0,0,1,,2.0,0,40.19,0,8.96,269300.0,0.22294103010699182,high,adult,mid,3.0
5013405,F,N,Y,0,254700.0,Working,Higher education,Married,House / apartment,-12195,-1030,1,0,0,0,,2.0,0,33.39,0,2.82,127350.0,0.08445642407906558,high,youth,entry,2.0
5013406,F,Y,Y,0,208500.0,Working,Higher education,Widow,House / apartment,-16664,-2670,1,0,0,1,,1.0,0,45.62,0,7.31,208500.0,0.16023673827268742,medium,adult,mid,3.0
5013407,F,Y,Y,1,252300.0,Working,Secondary / secondary special,Married,House / apartment,-18191,-2326,1,0,0,0,Sales staff,3.0,1,49.8,0,6.37,84100.0,0.12791164658634538,high,adult,mid,3.0
5013408,F,N,N,4,232800.0,Working,Secondary / secondary special,Married,House / apartment,-14942,-796,1,0,1,0,,6.0,1,40.91,0,2.18,38800.0,0.05328770471767295,medium,adult,entry,1.0
5013409,F,N,N,0,106600.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14497,-7463,1,0,0,0,Core staff,2.0,0,39.69,0,20.43,53300.0,0.5147392290249433,medium,adult,senior,0.0
5013410,F,N,N,1,530600.0,Commercial associate,Incomplete higher,Married,House / apartment,-20097,-267,1,0,0,0,Medicine staff,3.0,0,55.02,0,0.73,176866.66666666666,0.01326790258087968,high,senior,entry,1.0
5013411,M,N,Y,0,276100.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24650,365243,1,1,0,0,,2.0,0,67.49,1,0.0,138050.0,0.0,high,senior,entry,2.0
5013412,F,Y,Y,0,136500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23336,365243,1,0,0,0,,2.0,0,63.89,1,0.0,68250.0,0.0,medium,senior,entry,2.0
5013413,F,N,N,0,86800.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9471,-2168,1,0,1,0,Core staff,2.0,0,25.93,0,5.94,43400.0,0.22907828769764754,low,youth,mid,0.0
5013414,M,N,Y,0,76200.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,-19218,-648,1,0,0,0,Cleaning staff,2.0,0,52.62,0,1.77,38100.0,0.033637400228050174,low,adult,entry,1.0
5013415,M,Y,N,0,358900.0,Working,Secondary / secondary special,Married,With parents,-7434,-317,1,0,1,0,Laborers,2.0,0,20.35,0,0.87,179450.0,0.042751842751842746,high,youth,entry,2.0
5013416,F,N,Y,0,179100.0,Working,Higher education,Married,House / apartment,-18867,-2364,1,0,1,0,Sales staff,2.0,0,51.66,0,6.47,89550.0,0.12524196670538135,medium,adult,mid,2.0
5013417,M,Y,Y,0,194500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-15785,365243,1,0,0,0,,2.0,1,43.22,1,0.0,97250.0,0.0,medium,adult,entry,3.0
5013418,M,N,Y,1,311600.0,Working,Higher education,Married,House / apartment,-16274,-7850,1,0,0,0,Sales staff,3.0,0,44.56,0,21.49,103866.66666666667,0.4822710951526032,high,adult,senior,2.0
5013419,M,N,N,0,188600.0,Working,Higher education,Married,House / apartment,-18044,-10783,1,0,0,0,,2.0,0,49.4,0,29.52,94300.0,0.5975708502024292,medium,adult,senior,1.0
5013420,F,N,Y,0,320800.0,Working,Higher education,Separated,House / apartment,-20868,-4610,1,1,0,0,Managers,1.0,0,57.13,0,12.62,320800.0,0.2208997024330474,high,senior,senior,2.0
5013421,F,N,Y,0,256000.0,Working,Higher education,Married,House / apartment,-20627,-14044,1,0,1,0,Laborers,2.0,0,56.47,0,38.45,128000.0,0.6808925092969719,high,senior,senior,2.0
5013422,M,N,N,1,234100.0,Pensioner,Secondary / secondary special,Married,With parents,-8117,365243,1,1,0,0,,3.0,0,22.22,1,0.0,78033.33333333333,0.0,medium,youth,entry,1.0
5013423,F,Y,Y,1,111200.0,Working,Incomplete higher,Married,House / apartment,-20755,-11497,1,0,0,0,Sales staff,3.0,0,56.82,0,31.48,37066.666666666664,0.554030271031327,medium,senior,senior,2.0
5013424,F,N,N,1,162000.0,Working,Secondary / secondary special,Married,House / apartment,-22460,-153,1,1,1,0,Laborers,3.0,0,61.49,0,0.42,54000.0,0.006830378923402179,medium,senior,entry,1.0
5013425,F,Y,Y,0,330000.0,Working,Higher education,Civil marriage,House / apartment,-8550,-198,1,0,0,0,Managers,2.0,0,23.41,0,0.54,165000.0,0.02306706535668518,high,youth,entry,3.0
5013426,M,Y,Y,0,173600.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-13203,-3759,1,0,0,0,Medicine staff,1.0,0,36.15,0,10.29,173600.0,0.2846473029045643,medium,adult,senior,3.0
5013427,F,N,N,1,446000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21770,-6393,1,1,0,0,Drivers,3.0,0,59.6,0,17.5,148666.66666666666,0.2936241610738255,high,senior,senior,1.0
5013428,F,Y,Y,0,789100.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16310,-6793,1,0,1,0,Laborers,1.0,0,44.65,0,18.6,789100.0,0.4165733482642778,high,adult,senior,3.0
5013429,F,Y,Y,0,339000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19995,365243,1,0,0,0,,2.0,0,54.74,1,0.0,169500.0,0.0,high,adult,entry,3.0
5013430,M,N,Y,0,515000.0,Working,Higher education,Married,House / apartment,-16479,-870,1,0,1,1,,2.0,0,45.12,0,2.38,257500.0,0.05274822695035461,high,adult,entry,2.0
5013431,F,N,Y,0,350000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-25170,-2996,1,0,0,0,Managers,2.0,0,68.91,0,8.2,175000.0,0.11899579161224785,high,senior,mid,2.0
5013432,F,Y,Y,0,186900.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-24402,-11725,1,0,0,0,,2.0,0,66.81,0,32.1,93450.0,0.4804669959586888,medium,senior,senior,3.0
5013433,F,Y,Y,0,269800.0,State servant,Secondary / secondary special,Married,House / apartment,-12439,-440,1,1,0,0,Laborers,2.0,0,34.06,0,1.2,134900.0,0.03523194362889019,high,youth,entry,3.0
5013434,M,Y,N,0,668100.0,Working,Higher education,Married,House / apartment,-14352,-6538,1,0,0,0,Laborers,2.0,0,39.29,0,17.9,334050.0,0.45558666327309744,high,adult,senior,2.0
5013435,M,N,N,0,187900.0,Working,Secondary / secondary special,Married,House / apartment,-15182,-7418,1,0,1,1,,2.0,0,41.57,0,20.31,93950.0,0.48857349049795523,medium,adult,senior,1.0
5013436,F,Y,Y,2,145200.0,Working,Higher education,Married,Office apartment,-9208,-756,1,0,0,0,Security staff,4.0,1,25.21,0,2.07,36300.0,0.08211027370091233,medium,youth,entry,2.0
5013437,F,N,Y,0,138500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14684,-4244,1,0,1,0,,1.0,0,40.2,0,11.62,138500.0,0.28905472636815915,medium,adult,senior,1.0
5013438,M,Y,Y,0,219000.0,Working,Secondary / secondary special,Married,House / apartment,-21456,-5673,1,0,0,0,,2.0,0,58.74,0,15.53,109500.0,0.2643854273067756,medium,senior,senior,3.0
5013439,F,Y,Y,0,147800.0,Working,Incomplete higher,Married,With parents,-22771,-10453,1,0,0,0,Sales staff,2.0,0,62.34,0,28.62,73900.0,0.4590952839268527,medium,senior,senior,2.0
5013440,M,N,Y,0,563800.0,Working,Secondary / secondary special,Married,House / apartment,-23488,-16672,1,0,0,0,Medicine staff,2.0,0,64.31,0,45.65,281900.0,0.7098429482195614,high,senior,senior,2.0
5013441,F,Y,Y,0,272000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-7571,365243,1,0,0,0,,2.0,1,20.73,1,0.0,136000.0,0.0,high,youth,entry,3.0
5013442,F,N,Y,0,396900.0,Working,Higher education,Single / not married,House / apartment,-21711,-7319,1,0,1,0,High skill tech staff,1.0,0,59.44,0,20.04,396900.0,0.33714670255720053,high,senior,senior,2.0
5013443,F,Y,Y,0,210300.0,State servant,Higher education,Separated,Municipal apartment,-16484,-1391,1,0,0,0,Managers,1.0,0,45.13,0,3.81,210300.0,0.08442277863948593,medium,adult,mid,3.0
5013444,F,N,Y,0,138000.0,Pensioner,Lower secondary,Widow,House / apartment,-11070,365243,1,0,0,0,,1.0,0,30.31,1,0.0,138000.0,0.0,medium,youth,entry,1.0
5013445,M,N,N,1,126900.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16413,365243,1,1,0,0,,3.0,1,44.94,1,0.0,42300.0,0.0,medium,adult,entry,0.0
5013446,F,Y,N,0,155000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22723,365243,1,0,0,0,,1.0,1,62.21,1,0.0,155000.0,0.0,medium,senior,entry,2.0
5013447,M,Y,Y,0,290500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15235,-6973,1,0,0,0,Medicine staff,2.0,0,41.71,0,19.09,145250.0,0.4576840086310237,high,adult,senior,3.0
5013448,F,Y,N,0,316600.0,Pensioner,Secondary / secondary special,Married,House / apartment,-25393,365243,1,1,0,1,,2.0,0,69.52,1,0.0,158300.0,0.0,high,senior,entry,2.0
5013449,F,N,Y,2,330100.0,Working,Higher education,Single / not married,House / apartment,-18567,-8830,1,0,0,0,Laborers,3.0,0,50.83,0,24.18,110033.33333333333,0.47570332480818417,high,adult,senior,2.0
5013450,F,N,N,0,116000.0,Working,Secondary / secondary special,Married,House / apartment,-16249,-2531,1,0,0,0,Laborers,2.0,0,44.49,0,6.93,58000.0,0.1557653405259609,medium,adult,mid,0.0
5013451,M,N,Y,1,244100.0,State servant,Secondary / secondary special,Married,House / apartment,-12690,-2206,1,1,0,0,Laborers,3.0,0,34.74,0,6.04,81366.66666666667,0.17386298215313759,medium,youth,mid,2.0
5013452,F,N,N,0,146200.0,Working,Higher education,Separated,House / apartment,-7507,-104,1,0,0,0,,1.0,0,20.55,0,0.28,146200.0,0.013625304136253041,medium,youth,entry,0.0
5013453,M,Y,Y,0,298400.0,Working,Higher education,Single / not married,House / apartment,-18455,-10375,1,1,0,0,Laborers,1.0,0,50.53,0,28.41,298400.0,0.5622402533148625,high,adult,senior,3.0
