ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,STATUS_TARGET,AGE_YEARS,FLAG_UNEMPLOYED,YEARS_EMPLOYED,INCOME_PER_MEMBER,EMPLOYED_TO_AGE_RATIO,INCOME_GROUP,AGE_GROUP,EXPERIENCE_BUCKET,FINANCIAL_STABILITY_SCORE
5143442,F,N,Y,0,117000.0,Pensioner,Higher education,Single / not married,House / apartment,-22727,365243,1,0,0,0,,1.0,0,62.22,1,0.0,117000.0,0.0,medium,senior,entry,1.0
5143443,F,N,Y,0,117000.0,Pensioner,Higher education,Single / not married,House / apartment,-22727,365243,1,0,0,0,,1.0,0,62.22,1,0.0,117000.0,0.0,medium,senior,entry,1.0
5143444,F,N,Y,0,117000.0,Pensioner,Higher education,Single / not married,House / apartment,-22727,365243,1,0,0,0,,1.0,0,62.22,1,0.0,117000.0,0.0,medium,senior,entry,1.0
5143446,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23516,365243,1,0,1,0,,2.0,0,64.38,1,0.0,56250.0,0.0,medium,senior,entry,1.0
5143447,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-24206,365243,1,0,0,0,,2.0,0,66.27,1,0.0,90000.0,0.0,medium,senior,entry,2.0
5143448,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-24206,365243,1,0,0,0,,2.0,0,66.27,1,0.0,90000.0,0.0,medium,senior,entry,2.0
5143449,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-24206,365243,1,0,0,0,,2.0,0,66.27,1,0.0,90000.0,0.0,medium,senior,entry,2.0
5143450,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-24206,365243,1,0,0,0,,2.0,0,66.27,1,0.0,90000.0,0.0,medium,senior,entry,2.0
5143451,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11912,-1749,1,0,0,0,High skill tech staff,2.0,0,32.61,0,4.79,123750.0,0.14688745783501994,medium,youth,mid,3.0
5143452,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11912,-1749,1,0,0,0,High skill tech staff,2.0,0,32.61,0,4.79,123750.0,0.14688745783501994,medium,youth,mid,3.0
5143453,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11912,-1749,1,0,0,0,High skill tech staff,2.0,0,32.61,0,4.79,123750.0,0.14688745783501994,medium,youth,mid,3.0
5143454,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11912,-1749,1,0,0,0,High skill tech staff,2.0,0,32.61,0,4.79,123750.0,0.14688745783501994,medium,youth,mid,3.0
5143455,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11912,-1749,1,0,0,0,High skill tech staff,2.0,0,32.61,0,4.79,123750.0,0.14688745783501994,medium,youth,mid,3.0
5143456,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11912,-1749,1,0,0,0,High skill tech staff,2.0,0,32.61,0,4.79,123750.0,0.14688745783501994,medium,youth,mid,3.0
5143457,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11912,-1749,1,0,0,0,High skill tech staff,2.0,0,32.61,0,4.79,123750.0,0.14688745783501994,medium,youth,mid,3.0
5143458,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11631,-714,1,0,0,1,Managers,1.0,0,31.84,0,1.95,202500.0,0.061243718592964826,medium,youth,entry,2.0
5143459,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11631,-714,1,0,0,1,Managers,1.0,0,31.84,0,1.95,202500.0,0.061243718592964826,medium,youth,entry,2.0
5143460,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11631,-714,1,0,0,1,Managers,1.0,0,31.84,0,1.95,202500.0,0.061243718592964826,medium,youth,entry,2.0
5143461,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11631,-714,1,0,0,1,Managers,1.0,0,31.84,0,1.95,202500.0,0.061243718592964826,medium,youth,entry,2.0
5143462,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11631,-714,1,0,0,1,Managers,1.0,0,31.84,0,1.95,202500.0,0.061243718592964826,medium,youth,entry,2.0
5143463,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11631,-714,1,0,0,1,Managers,1.0,0,31.84,0,1.95,202500.0,0.061243718592964826,medium,youth,entry,2.0
5143464,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11631,-714,1,0,0,1,Managers,1.0,0,31.84,0,1.95,202500.0,0.061243718592964826,medium,youth,entry,2.0
5143465,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23262,365243,1,0,1,0,,1.0,0,63.69,1,0.0,90000.0,0.0,low,senior,entry,1.0
5143467,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23262,365243,1,0,1,0,,1.0,0,63.69,1,0.0,90000.0,0.0,low,senior,entry,1.0
5143470,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23262,365243,1,0,1,0,,1.0,0,63.69,1,0.0,90000.0,0.0,low,senior,entry,1.0
5143471,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23262,365243,1,0,1,0,,1.0,0,63.69,1,0.0,90000.0,0.0,low,senior,entry,1.0
5143472,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23262,365243,1,0,1,0,,1.0,0,63.69,1,0.0,90000.0,0.0,low,senior,entry,1.0
5143473,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23262,365243,1,0,1,0,,1.0,0,63.69,1,0.0,90000.0,0.0,low,senior,entry,1.0
5143474,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23262,365243,1,0,1,0,,1.0,0,63.69,1,0.0,90000.0,0.0,low,senior,entry,1.0
5143475,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23262,365243,1,0,1,0,,1.0,0,63.69,1,0.0,90000.0,0.0,low,senior,entry,1.0
5143476,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23262,365243,1,0,1,0,,1.0,0,63.69,1,0.0,90000.0,0.0,low,senior,entry,1.0
5143478,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23262,365243,1,0,1,0,,1.0,0,63.69,1,0.0,90000.0,0.0,low,senior,entry,1.0
5143479,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23262,365243,1,0,1,0,,1.0,0,63.69,1,0.0,90000.0,0.0,low,senior,entry,1.0
5143480,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23262,365243,1,0,1,0,,1.0,0,63.69,1,0.0,90000.0,0.0,low,senior,entry,1.0
5143481,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23262,365243,1,0,1,0,,1.0,0,63.69,1,0.0,90000.0,0.0,low,senior,entry,1.0
5143482,M,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11935,-1200,1,0,0,0,Drivers,3.0,0,32.68,0,3.29,52500.0,0.10067319461444309,medium,youth,mid,2.0
5143483,M,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11935,-1200,1,0,0,0,Drivers,3.0,0,32.68,0,3.29,52500.0,0.10067319461444309,medium,youth,mid,2.0
5143484,M,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11935,-1200,1,0,0,0,Drivers,3.0,0,32.68,0,3.29,52500.0,0.10067319461444309,medium,youth,mid,2.0
5143485,M,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11935,-1200,1,0,0,0,Drivers,3.0,0,32.68,0,3.29,52500.0,0.10067319461444309,medium,youth,mid,2.0
5143486,M,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11935,-1200,1,0,0,0,Drivers,3.0,0,32.68,0,3.29,52500.0,0.10067319461444309,medium,youth,mid,2.0
5143487,M,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11935,-1200,1,0,0,0,Drivers,3.0,0,32.68,0,3.29,52500.0,0.10067319461444309,medium,youth,mid,2.0
5143488,M,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11935,-1200,1,0,0,0,Drivers,3.0,0,32.68,0,3.29,52500.0,0.10067319461444309,medium,youth,mid,2.0
5143489,M,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11935,-1200,1,0,0,0,Drivers,3.0,0,32.68,0,3.29,52500.0,0.10067319461444309,medium,youth,mid,2.0
5143490,F,N,Y,1,121500.0,Working,Higher education,Married,House / apartment,-11981,-2965,1,1,0,0,Accountants,3.0,0,32.8,0,8.12,40500.0,0.2475609756097561,medium,youth,mid,1.0
5143492,F,N,Y,1,121500.0,Working,Higher education,Married,House / apartment,-11981,-2965,1,1,0,0,Accountants,3.0,0,32.8,0,8.12,40500.0,0.2475609756097561,medium,youth,mid,1.0
5143494,F,N,Y,1,121500.0,Working,Higher education,Married,House / apartment,-11981,-2965,1,1,0,0,Accountants,3.0,0,32.8,0,8.12,40500.0,0.2475609756097561,medium,youth,mid,1.0
5143495,F,N,Y,1,121500.0,Working,Higher education,Married,House / apartment,-11981,-2965,1,1,0,0,Accountants,3.0,0,32.8,0,8.12,40500.0,0.2475609756097561,medium,youth,mid,1.0
5143500,F,N,Y,1,121500.0,Working,Higher education,Married,House / apartment,-11981,-2965,1,1,0,0,Accountants,3.0,0,32.8,0,8.12,40500.0,0.2475609756097561,medium,youth,mid,1.0
5143502,F,N,Y,1,121500.0,Working,Higher education,Married,House / apartment,-11981,-2965,1,1,0,0,Accountants,3.0,0,32.8,0,8.12,40500.0,0.2475609756097561,medium,youth,mid,1.0
5143503,F,N,Y,1,121500.0,Working,Higher education,Married,House / apartment,-11981,-2965,1,1,0,0,Accountants,3.0,0,32.8,0,8.12,40500.0,0.2475609756097561,medium,youth,mid,1.0
5143504,F,N,Y,1,121500.0,Working,Higher education,Married,House / apartment,-11981,-2965,1,1,0,0,Accountants,3.0,0,32.8,0,8.12,40500.0,0.2475609756097561,medium,youth,mid,1.0
5143505,F,N,Y,1,121500.0,Working,Higher education,Married,House / apartment,-11981,-2965,1,1,0,0,Accountants,3.0,0,32.8,0,8.12,40500.0,0.2475609756097561,medium,youth,mid,1.0
5143508,F,N,Y,1,121500.0,Working,Higher education,Married,House / apartment,-11981,-2965,1,1,0,0,Accountants,3.0,0,32.8,0,8.12,40500.0,0.2475609756097561,medium,youth,mid,1.0
5143509,F,N,Y,1,121500.0,Working,Higher education,Married,House / apartment,-11981,-2965,1,1,0,0,Accountants,3.0,0,32.8,0,8.12,40500.0,0.2475609756097561,medium,youth,mid,1.0
5143510,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15555,-3514,1,0,0,0,Managers,2.0,0,42.59,0,9.62,56250.0,0.22587461845503637,medium,adult,mid,1.0
5143511,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15555,-3514,1,0,0,0,Managers,2.0,0,42.59,0,9.62,56250.0,0.22587461845503637,medium,adult,mid,1.0
5143512,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15555,-3514,1,0,0,0,Managers,2.0,0,42.59,0,9.62,56250.0,0.22587461845503637,medium,adult,mid,1.0
5143513,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23280,365243,1,0,0,0,,1.0,0,63.74,1,0.0,247500.0,0.0,medium,senior,entry,2.0
5143514,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23280,365243,1,0,0,0,,1.0,0,63.74,1,0.0,247500.0,0.0,medium,senior,entry,2.0
5143515,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23280,365243,1,0,0,0,,1.0,0,63.74,1,0.0,247500.0,0.0,medium,senior,entry,2.0
5143516,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23280,365243,1,0,0,0,,1.0,0,63.74,1,0.0,247500.0,0.0,medium,senior,entry,2.0
5143517,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23280,365243,1,0,0,0,,1.0,0,63.74,1,0.0,247500.0,0.0,medium,senior,entry,2.0
5143519,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23280,365243,1,0,0,0,,1.0,0,63.74,1,0.0,247500.0,0.0,medium,senior,entry,2.0
5143520,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23280,365243,1,0,0,0,,1.0,0,63.74,1,0.0,247500.0,0.0,medium,senior,entry,2.0
5143521,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23280,365243,1,0,0,0,,1.0,0,63.74,1,0.0,247500.0,0.0,medium,senior,entry,2.0
5143522,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23280,365243,1,0,0,0,,1.0,0,63.74,1,0.0,247500.0,0.0,medium,senior,entry,2.0
5143523,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23280,365243,1,0,0,0,,1.0,0,63.74,1,0.0,247500.0,0.0,medium,senior,entry,2.0
5143524,F,Y,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-20051,-7593,1,0,1,0,Private service staff,2.0,0,54.9,0,20.79,40500.0,0.37868852459016394,low,adult,senior,2.0
5143525,F,Y,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-20051,-7593,1,0,1,0,Private service staff,2.0,0,54.9,0,20.79,40500.0,0.37868852459016394,low,adult,senior,2.0
5143526,F,Y,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-20051,-7593,1,0,1,0,Private service staff,2.0,0,54.9,0,20.79,40500.0,0.37868852459016394,low,adult,senior,2.0
5143531,F,N,Y,0,112500.0,Working,Secondary / secondary special,Widow,House / apartment,-22433,-895,1,1,0,0,,1.0,0,61.42,0,2.45,112500.0,0.03988928687723869,medium,senior,entry,1.0
5143532,F,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,-16668,-377,1,0,0,0,Sales staff,1.0,0,45.63,0,1.03,270000.0,0.02257286872671488,high,adult,entry,2.0
5143533,F,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,-16668,-377,1,0,0,0,Sales staff,1.0,0,45.63,0,1.03,270000.0,0.02257286872671488,high,adult,entry,2.0
5143534,F,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,-16668,-377,1,0,0,0,Sales staff,1.0,0,45.63,0,1.03,270000.0,0.02257286872671488,high,adult,entry,2.0
5143535,F,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,-16668,-377,1,0,0,0,Sales staff,1.0,0,45.63,0,1.03,270000.0,0.02257286872671488,high,adult,entry,2.0
5143536,F,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,-16668,-377,1,0,0,0,Sales staff,1.0,0,45.63,0,1.03,270000.0,0.02257286872671488,high,adult,entry,2.0
5143537,F,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,-16668,-377,1,0,0,0,Sales staff,1.0,0,45.63,0,1.03,270000.0,0.02257286872671488,high,adult,entry,2.0
5143538,F,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,-16668,-377,1,0,0,0,Sales staff,1.0,0,45.63,0,1.03,270000.0,0.02257286872671488,high,adult,entry,2.0
5143539,F,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,-16668,-377,1,0,0,0,Sales staff,1.0,0,45.63,0,1.03,270000.0,0.02257286872671488,high,adult,entry,2.0
5143540,F,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,-16668,-377,1,0,0,0,Sales staff,1.0,0,45.63,0,1.03,270000.0,0.02257286872671488,high,adult,entry,2.0
5143544,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18435,-2175,1,0,1,0,Sales staff,2.0,0,50.47,0,5.95,56250.0,0.11789181692094314,medium,adult,mid,1.0
5143545,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18435,-2175,1,0,1,0,Sales staff,2.0,0,50.47,0,5.95,56250.0,0.11789181692094314,medium,adult,mid,1.0
5143546,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18435,-2175,1,0,1,0,Sales staff,2.0,0,50.47,0,5.95,56250.0,0.11789181692094314,medium,adult,mid,1.0
5143547,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18435,-2175,1,0,1,0,Sales staff,2.0,0,50.47,0,5.95,56250.0,0.11789181692094314,medium,adult,mid,1.0
5143548,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18435,-2175,1,0,1,0,Sales staff,2.0,0,50.47,0,5.95,56250.0,0.11789181692094314,medium,adult,mid,1.0
5143549,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18435,-2175,1,0,1,0,Sales staff,2.0,0,50.47,0,5.95,56250.0,0.11789181692094314,medium,adult,mid,1.0
5143551,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18435,-2175,1,0,1,0,Sales staff,2.0,0,50.47,0,5.95,56250.0,0.11789181692094314,medium,adult,mid,1.0
5143552,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18435,-2175,1,0,1,0,Sales staff,2.0,0,50.47,0,5.95,56250.0,0.11789181692094314,medium,adult,mid,1.0
5143553,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18435,-2175,1,0,1,0,Sales staff,2.0,0,50.47,0,5.95,56250.0,0.11789181692094314,medium,adult,mid,1.0
5143554,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18435,-2175,1,0,1,0,Sales staff,2.0,0,50.47,0,5.95,56250.0,0.11789181692094314,medium,adult,mid,1.0
5143555,M,N,N,2,202500.0,Working,Secondary / secondary special,Married,With parents,-10954,-745,1,0,0,0,Drivers,4.0,0,29.99,0,2.04,50625.0,0.06802267422474159,medium,youth,entry,1.0
5143558,M,N,N,2,202500.0,Working,Secondary / secondary special,Married,With parents,-10954,-745,1,0,0,0,Drivers,4.0,0,29.99,0,2.04,50625.0,0.06802267422474159,medium,youth,entry,1.0
5143560,M,N,N,2,202500.0,Working,Secondary / secondary special,Married,With parents,-10954,-745,1,0,0,0,Drivers,4.0,0,29.99,0,2.04,50625.0,0.06802267422474159,medium,youth,entry,1.0
5143562,M,N,N,2,202500.0,Working,Secondary / secondary special,Married,With parents,-10954,-745,1,0,0,0,Drivers,4.0,0,29.99,0,2.04,50625.0,0.06802267422474159,medium,youth,entry,1.0
5143563,M,N,N,2,202500.0,Working,Secondary / secondary special,Married,With parents,-10954,-745,1,0,0,0,Drivers,4.0,0,29.99,0,2.04,50625.0,0.06802267422474159,medium,youth,entry,1.0
5143564,M,N,N,2,202500.0,Working,Secondary / secondary special,Married,With parents,-10954,-745,1,0,0,0,Drivers,4.0,0,29.99,0,2.04,50625.0,0.06802267422474159,medium,youth,entry,1.0
5143565,M,N,N,2,202500.0,Working,Secondary / secondary special,Married,With parents,-10954,-745,1,0,0,0,Drivers,4.0,0,29.99,0,2.04,50625.0,0.06802267422474159,medium,youth,entry,1.0
5143566,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-18879,-2025,1,0,0,0,Managers,2.0,0,51.69,0,5.54,135000.0,0.10717740375314375,high,adult,mid,3.0
5143569,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12675,-2178,1,0,0,0,Core staff,3.0,0,34.7,0,5.96,37500.0,0.1717579250720461,medium,youth,mid,1.0
5143570,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12675,-2178,1,0,0,0,Core staff,3.0,0,34.7,0,5.96,37500.0,0.1717579250720461,medium,youth,mid,1.0
5143571,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12675,-2178,1,0,0,0,Core staff,3.0,0,34.7,0,5.96,37500.0,0.1717579250720461,medium,youth,mid,1.0
5143575,M,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,-9124,-960,1,1,0,0,Drivers,2.0,0,24.98,0,2.63,78750.0,0.10528422738190552,medium,youth,entry,2.0
5143577,M,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,-9124,-960,1,1,0,0,Drivers,2.0,0,24.98,0,2.63,78750.0,0.10528422738190552,medium,youth,entry,2.0
5143579,M,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,-9124,-960,1,1,0,0,Drivers,2.0,0,24.98,0,2.63,78750.0,0.10528422738190552,medium,youth,entry,2.0
5143580,M,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,-9124,-960,1,1,0,0,Drivers,2.0,1,24.98,0,2.63,78750.0,0.10528422738190552,medium,youth,entry,2.0
5143581,M,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,-9124,-960,1,1,0,0,Drivers,2.0,0,24.98,0,2.63,78750.0,0.10528422738190552,medium,youth,entry,2.0
5143583,M,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,-9124,-960,1,1,0,0,Drivers,2.0,0,24.98,0,2.63,78750.0,0.10528422738190552,medium,youth,entry,2.0
5143584,F,N,Y,1,234000.0,State servant,Secondary / secondary special,Civil marriage,With parents,-14824,-5831,1,0,0,0,Cooking staff,3.0,0,40.59,0,15.96,78000.0,0.39320029563932,medium,adult,senior,2.0
5143585,F,N,Y,1,234000.0,State servant,Secondary / secondary special,Civil marriage,With parents,-14824,-5831,1,0,0,0,Cooking staff,3.0,0,40.59,0,15.96,78000.0,0.39320029563932,medium,adult,senior,2.0
5143587,F,N,Y,0,180000.0,Pensioner,Higher education,Separated,House / apartment,-21433,365243,1,0,0,0,,1.0,0,58.68,1,0.0,180000.0,0.0,medium,senior,entry,2.0
5143589,F,N,Y,0,180000.0,Pensioner,Higher education,Separated,House / apartment,-21433,365243,1,0,0,0,,1.0,0,58.68,1,0.0,180000.0,0.0,medium,senior,entry,2.0
5143590,F,N,Y,0,180000.0,Pensioner,Higher education,Separated,House / apartment,-21433,365243,1,0,0,0,,1.0,0,58.68,1,0.0,180000.0,0.0,medium,senior,entry,2.0
5143591,F,N,Y,0,180000.0,Pensioner,Higher education,Separated,House / apartment,-21433,365243,1,0,0,0,,1.0,0,58.68,1,0.0,180000.0,0.0,medium,senior,entry,2.0
5143592,F,N,Y,0,180000.0,Pensioner,Higher education,Separated,House / apartment,-21433,365243,1,0,0,0,,1.0,0,58.68,1,0.0,180000.0,0.0,medium,senior,entry,2.0
5143594,F,N,Y,0,180000.0,Pensioner,Higher education,Separated,House / apartment,-21433,365243,1,0,0,0,,1.0,0,58.68,1,0.0,180000.0,0.0,medium,senior,entry,2.0
5143595,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11639,-3333,1,1,0,0,Waiters/barmen staff,2.0,0,31.87,0,9.13,45000.0,0.28647631000941326,low,youth,mid,0.0
5143596,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11639,-3333,1,1,0,0,Waiters/barmen staff,2.0,0,31.87,0,9.13,45000.0,0.28647631000941326,low,youth,mid,0.0
5143597,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11639,-3333,1,1,0,0,Waiters/barmen staff,2.0,0,31.87,0,9.13,45000.0,0.28647631000941326,low,youth,mid,0.0
5143598,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11639,-3333,1,1,0,0,Waiters/barmen staff,2.0,0,31.87,0,9.13,45000.0,0.28647631000941326,low,youth,mid,0.0
5143600,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11639,-3333,1,1,0,0,Waiters/barmen staff,2.0,0,31.87,0,9.13,45000.0,0.28647631000941326,low,youth,mid,0.0
5143601,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11639,-3333,1,1,0,0,Waiters/barmen staff,2.0,0,31.87,0,9.13,45000.0,0.28647631000941326,low,youth,mid,0.0
5143602,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11639,-3333,1,1,0,0,Waiters/barmen staff,2.0,0,31.87,0,9.13,45000.0,0.28647631000941326,low,youth,mid,0.0
5143603,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11639,-3333,1,1,0,0,Waiters/barmen staff,2.0,0,31.87,0,9.13,45000.0,0.28647631000941326,low,youth,mid,0.0
5143604,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11639,-3333,1,1,0,0,Waiters/barmen staff,2.0,0,31.87,0,9.13,45000.0,0.28647631000941326,low,youth,mid,0.0
5143605,M,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-10796,-990,1,1,0,1,,2.0,0,29.56,0,2.71,135000.0,0.09167794316644114,high,youth,entry,3.0
5143606,M,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-10796,-990,1,1,0,1,,2.0,0,29.56,0,2.71,135000.0,0.09167794316644114,high,youth,entry,3.0
5143607,M,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-10796,-990,1,1,0,1,,2.0,0,29.56,0,2.71,135000.0,0.09167794316644114,high,youth,entry,3.0
5143608,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24164,365243,1,0,1,0,,2.0,0,66.16,1,0.0,74250.0,0.0,medium,senior,entry,1.0
5143609,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8948,-230,1,0,1,0,Sales staff,2.0,0,24.5,0,0.63,78750.0,0.025714285714285714,medium,youth,entry,3.0
5143610,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8948,-230,1,0,1,0,Sales staff,2.0,0,24.5,0,0.63,78750.0,0.025714285714285714,medium,youth,entry,3.0
5143611,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8948,-230,1,0,1,0,Sales staff,2.0,0,24.5,0,0.63,78750.0,0.025714285714285714,medium,youth,entry,3.0
5143612,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8948,-230,1,0,1,0,Sales staff,2.0,0,24.5,0,0.63,78750.0,0.025714285714285714,medium,youth,entry,3.0
